Order_ID,Date,Product,Category,Quantity,Unit_Price,Customer_ID,Region,Sales_Channel,Payment_Method,Discount,Cost,Revenue,Profit
ORD-10219,2026-02-04,Smartwatch,Wearables,2,250,CUST-1004,North America,Online,Credit Card,0.11,280,445.0,165.0
ORD-10220,2025-07-09,Monitor,Electronics,1,300,CUST-1145,South America,Store,Cash,0.16,180,252.0,72.0
ORD-10221,2026-01-05,Keyboard,Accessories,1,80,CUST-1281,Asia,Online,Credit Card,0.08,35,73.60000000000001,38.60000000000001
ORD-10222,2026-05-13,Smartwatch,Wearables,1,250,CUST-1794,Asia,Store,Cash,0.19,140,202.5,62.5
ORD-10223,2025-07-19,Tablet,Electronics,1,450,CUST-1609,Asia,Online,Bank Transfer,0.17,300,373.5,73.5
ORD-10224,2025-10-18,Monitor,Electronics,1,300,CUST-1384,Europe,Online,Credit Card,0.08,180,276.0,96.0
ORD-10225,2025-09-19,Keyboard,Accessories,5,80,CUST-1517,Europe,Store,Credit Card,0.01,175,396.0,221.0
ORD-10226,2025-11-16,Monitor,Electronics,4,300,CUST-1862,South America,Online,Credit Card,0.16,720,1008.0,288.0
ORD-10227,2026-02-03,Laptop,Electronics,5,900,CUST-1436,North America,Store,Bank Transfer,0.2,3250,3600.0,350.0
ORD-10228,2025-06-22,Mouse,Accessories,5,50,CUST-1713,Europe,Store,Cash,0.15,100,212.5,112.5
ORD-10229,2026-03-25,Smartwatch,Wearables,2,250,CUST-1084,North America,Store,Credit Card,0.08,280,460.0,180.0
ORD-10230,2025-06-11,Keyboard,Accessories,1,80,CUST-1050,Asia,Online,Credit Card,0.03,35,77.6,42.599999999999994
ORD-10231,2025-09-20,Keyboard,Accessories,5,80,CUST-1445,North America,Store,Bank Transfer,0.12,175,352.0,177.0
ORD-10232,2026-02-13,Phone,Electronics,1,700,CUST-1799,South America,Store,Cash,0.13,500,609.0,109.0
ORD-10233,2026-02-16,Mouse,Accessories,2,50,CUST-1071,Asia,Online,Bank Transfer,0.07,40,93.0,53.0
ORD-10234,2025-10-25,Laptop,Electronics,2,900,CUST-1437,North America,Store,Credit Card,0.1,1300,1620.0,320.0
ORD-10235,2025-12-29,Mouse,Accessories,3,50,CUST-1267,Europe,Store,Bank Transfer,0.1,60,135.0,75.0
ORD-10236,2026-04-03,Smartwatch,Wearables,1,250,CUST-1388,Asia,Online,Cash,0.11,140,222.5,82.5
ORD-10237,2025-10-26,Smartwatch,Wearables,3,250,CUST-1623,Asia,Online,Bank Transfer,0.08,420,690.0,270.0
ORD-10238,2025-12-01,Smartwatch,Wearables,5,250,CUST-1577,South America,Online,Cash,0.12,700,1100.0,400.0
ORD-10239,2026-01-01,Tablet,Electronics,3,450,CUST-1421,Asia,Store,Cash,0.04,900,1296.0,396.0
ORD-10240,2026-05-22,Tablet,Electronics,4,450,CUST-1305,Europe,Store,Credit Card,0.2,1200,1440.0,240.0
ORD-10241,2026-04-07,Monitor,Electronics,2,300,CUST-1334,Asia,Online,Cash,0.13,360,522.0,162.0
ORD-10242,2025-08-23,Phone,Electronics,3,700,CUST-1993,Asia,Store,Credit Card,0.02,1500,2058.0,558.0
ORD-10243,2025-07-29,Smartwatch,Wearables,4,250,CUST-1480,North America,Online,Bank Transfer,0.11,560,890.0,330.0
ORD-10244,2026-02-22,Smartwatch,Wearables,4,250,CUST-1105,North America,Online,Bank Transfer,0.06,560,940.0,380.0
ORD-10245,2026-01-08,Mouse,Accessories,3,50,CUST-1796,Asia,Store,Credit Card,0.14,60,129.0,69.0
ORD-10246,2025-09-23,Smartwatch,Wearables,4,250,CUST-1400,South America,Online,Credit Card,0.09,560,910.0,350.0
ORD-10247,2025-09-13,Phone,Electronics,2,700,CUST-1851,South America,Store,Credit Card,0.15,1000,1190.0,190.0
ORD-10248,2026-01-07,Mouse,Accessories,5,50,CUST-1052,North America,Store,Bank Transfer,0.2,100,200.0,100.0
ORD-10249,2025-07-24,Tablet,Electronics,2,450,CUST-1746,Europe,Online,Cash,0.07,600,837.0,237.0
ORD-10250,2026-05-01,Smartwatch,Wearables,3,250,CUST-1882,Europe,Online,Credit Card,0.05,420,712.5,292.5
ORD-10251,2026-05-04,Monitor,Electronics,1,300,CUST-1847,North America,Store,Credit Card,0.09,180,273.0,93.0
ORD-10252,2026-05-08,Keyboard,Accessories,3,80,CUST-1519,Europe,Store,Credit Card,0.03,105,232.79999999999998,127.79999999999998
ORD-10253,2026-02-06,Monitor,Electronics,4,300,CUST-1695,Europe,Store,Cash,0.04,720,1152.0,432.0
ORD-10254,2026-04-10,Keyboard,Accessories,1,80,CUST-1194,Asia,Online,Bank Transfer,0.18,35,65.60000000000001,30.60000000000001
ORD-10255,2025-10-07,Mouse,Accessories,3,50,CUST-1945,Europe,Online,Cash,0.13,60,130.5,70.5
ORD-10256,2025-12-09,Tablet,Electronics,5,450,CUST-1402,North America,Store,Credit Card,0.04,1500,2160.0,660.0
ORD-10257,2026-04-13,Smartwatch,Wearables,5,250,CUST-1603,North America,Store,Cash,0.03,700,1212.5,512.5
ORD-10258,2026-01-14,Headphones,Accessories,2,120,CUST-1404,North America,Online,Bank Transfer,0.04,120,230.39999999999998,110.39999999999998
ORD-10259,2025-10-22,Headphones,Accessories,1,120,CUST-1523,North America,Store,Cash,0.11,60,106.8,46.8
ORD-10260,2025-06-23,Monitor,Electronics,2,300,CUST-1944,North America,Online,Cash,0.18,360,492.00000000000006,132.00000000000006
ORD-10261,2025-08-07,Tablet,Electronics,2,450,CUST-1072,South America,Store,Cash,0.14,600,774.0,174.0
ORD-10262,2026-05-16,Phone,Electronics,2,700,CUST-1120,North America,Online,Credit Card,0.16,1000,1176.0,176.0
ORD-10263,2025-07-16,Keyboard,Accessories,3,80,CUST-1572,Europe,Online,Bank Transfer,0.18,105,196.8,91.80000000000001
ORD-10264,2026-01-27,Monitor,Electronics,1,300,CUST-1256,Asia,Store,Bank Transfer,0.06,180,282.0,102.0
ORD-10265,2025-09-05,Smartwatch,Wearables,1,250,CUST-1691,Europe,Online,Credit Card,0.12,140,220.0,80.0
ORD-10266,2025-07-17,Tablet,Electronics,2,450,CUST-1077,Asia,Online,Credit Card,0.15,600,765.0,165.0
ORD-10267,2026-04-05,Mouse,Accessories,2,50,CUST-1525,North America,Online,Cash,0.15,40,85.0,45.0
ORD-10268,2025-10-24,Monitor,Electronics,3,300,CUST-1006,South America,Store,Credit Card,0.05,540,855.0,315.0
ORD-10269,2025-11-17,Tablet,Electronics,3,450,CUST-1749,South America,Store,Bank Transfer,0.18,900,1107.0,207.0
ORD-10270,2026-03-27,Keyboard,Accessories,3,80,CUST-1273,North America,Store,Credit Card,0.11,105,213.6,108.6
ORD-10271,2026-05-10,Headphones,Accessories,2,120,CUST-1882,Europe,Store,Cash,0.07,120,223.2,103.19999999999999
ORD-10272,2025-10-25,Monitor,Electronics,1,300,CUST-1027,North America,Online,Credit Card,0.15,180,255.0,75.0
ORD-10273,2025-12-22,Keyboard,Accessories,2,80,CUST-1272,North America,Store,Credit Card,0.11,70,142.4,72.4
ORD-10274,2026-02-06,Tablet,Electronics,2,450,CUST-1536,Europe,Online,Bank Transfer,0.11,600,801.0,201.0
ORD-10275,2025-08-29,Phone,Electronics,1,700,CUST-1024,South America,Online,Bank Transfer,0.07,500,651.0,151.0
ORD-10276,2026-03-05,Headphones,Accessories,4,120,CUST-1232,North America,Store,Credit Card,0.07,240,446.4,206.39999999999998
ORD-10277,2026-01-25,Laptop,Electronics,5,900,CUST-1227,South America,Store,Bank Transfer,0.1,3250,4050.0,800.0
ORD-10278,2026-06-01,Monitor,Electronics,2,300,CUST-1935,South America,Store,Credit Card,0.11,360,534.0,174.0
ORD-10279,2025-06-20,Mouse,Accessories,1,50,CUST-1553,South America,Store,Cash,0.11,20,44.5,24.5
ORD-10280,2025-07-18,Monitor,Electronics,1,300,CUST-1691,Europe,Online,Credit Card,0.07,180,279.0,99.0
ORD-10281,2026-01-18,Tablet,Electronics,2,450,CUST-1442,Asia,Store,Bank Transfer,0.12,600,792.0,192.0
ORD-10282,2025-10-07,Monitor,Electronics,3,300,CUST-1740,South America,Online,Credit Card,0.2,540,720.0,180.0
ORD-10283,2026-04-29,Headphones,Accessories,1,120,CUST-1661,North America,Store,Bank Transfer,0.05,60,114.0,54.0
ORD-10284,2026-05-21,Phone,Electronics,5,700,CUST-1502,South America,Online,Credit Card,0.03,2500,3395.0,895.0
ORD-10285,2025-11-14,Monitor,Electronics,4,300,CUST-1445,North America,Store,Bank Transfer,0.17,720,996.0,276.0
ORD-10286,2025-06-29,Tablet,Electronics,1,450,CUST-1242,Asia,Online,Bank Transfer,0.02,300,441.0,141.0
ORD-10287,2025-07-19,Laptop,Electronics,5,900,CUST-1222,Europe,Store,Cash,0.2,3250,3600.0,350.0
ORD-10288,2025-09-01,Monitor,Electronics,2,300,CUST-1074,Europe,Store,Cash,0.12,360,528.0,168.0
ORD-10289,2025-12-16,Monitor,Electronics,4,300,CUST-1117,North America,Store,Credit Card,0.0,720,1200.0,480.0
ORD-10290,2025-08-27,Headphones,Accessories,1,120,CUST-1997,Asia,Store,Bank Transfer,0.1,60,108.0,48.0
ORD-10291,2025-10-28,Keyboard,Accessories,3,80,CUST-1193,Asia,Store,Credit Card,0.16,105,201.6,96.6
ORD-10292,2025-08-29,Phone,Electronics,3,700,CUST-1434,Europe,Store,Cash,0.11,1500,1869.0,369.0
ORD-10293,2025-11-13,Laptop,Electronics,5,900,CUST-1325,Europe,Online,Cash,0.15,3250,3825.0,575.0
ORD-10294,2026-02-15,Mouse,Accessories,2,50,CUST-1786,Asia,Store,Cash,0.06,40,94.0,54.0
ORD-10295,2026-06-02,Keyboard,Accessories,4,80,CUST-1112,North America,Store,Credit Card,0.1,140,288.0,148.0
ORD-10296,2026-04-05,Keyboard,Accessories,4,80,CUST-1089,Asia,Store,Cash,0.02,140,313.6,173.60000000000002
ORD-10297,2025-12-16,Tablet,Electronics,5,450,CUST-1510,Europe,Online,Credit Card,0.1,1500,2025.0,525.0
ORD-10298,2026-06-06,Smartwatch,Wearables,4,250,CUST-1258,North America,Online,Credit Card,0.06,560,940.0,380.0
ORD-10299,2026-03-29,Mouse,Accessories,1,50,CUST-1009,North America,Online,Bank Transfer,0.07,20,46.5,26.5
ORD-10300,2025-11-05,Headphones,Accessories,5,120,CUST-1171,North America,Online,Bank Transfer,0.01,300,594.0,294.0
ORD-10301,2025-08-28,Keyboard,Accessories,2,80,CUST-1641,Europe,Online,Cash,0.06,70,150.39999999999998,80.39999999999998
ORD-10302,2025-10-15,Smartwatch,Wearables,4,250,CUST-1612,North America,Store,Cash,0.05,560,950.0,390.0
ORD-10303,2026-01-27,Mouse,Accessories,1,50,CUST-1970,South America,Online,Credit Card,0.15,20,42.5,22.5
ORD-10304,2025-08-25,Keyboard,Accessories,3,80,CUST-1816,Asia,Store,Bank Transfer,0.07,105,223.2,118.19999999999999
ORD-10305,2025-08-09,Tablet,Electronics,5,450,CUST-1235,Europe,Store,Credit Card,0.17,1500,1867.5,367.5
ORD-10306,2025-10-15,Monitor,Electronics,2,300,CUST-1375,Asia,Store,Bank Transfer,0.02,360,588.0,228.0
ORD-10307,2026-02-19,Smartwatch,Wearables,3,250,CUST-1587,North America,Online,Bank Transfer,0.19,420,607.5,187.5
ORD-10308,2025-09-21,Headphones,Accessories,3,120,CUST-1295,North America,Online,Bank Transfer,0.01,180,356.4,176.39999999999998
ORD-10309,2025-06-19,Smartwatch,Wearables,4,250,CUST-1839,South America,Store,Bank Transfer,0.17,560,830.0,270.0
ORD-10310,2026-02-15,Tablet,Electronics,3,450,CUST-1269,South America,Online,Bank Transfer,0.16,900,1134.0,234.0
ORD-10311,2025-12-05,Tablet,Electronics,4,450,CUST-1724,North America,Online,Cash,0.03,1200,1746.0,546.0
ORD-10312,2025-10-11,Keyboard,Accessories,5,80,CUST-1378,North America,Store,Cash,0.16,175,336.0,161.0
ORD-10313,2025-08-14,Keyboard,Accessories,2,80,CUST-1600,South America,Store,Credit Card,0.18,70,131.20000000000002,61.20000000000002
ORD-10314,2025-09-15,Keyboard,Accessories,5,80,CUST-1401,Asia,Store,Bank Transfer,0.12,175,352.0,177.0
ORD-10315,2025-12-25,Mouse,Accessories,3,50,CUST-1864,Europe,Store,Bank Transfer,0.12,60,132.0,72.0
ORD-10316,2025-12-16,Mouse,Accessories,1,50,CUST-1224,Europe,Online,Bank Transfer,0.05,20,47.5,27.5
ORD-10317,2026-02-21,Phone,Electronics,2,700,CUST-1615,South America,Online,Credit Card,0.11,1000,1246.0,246.0
ORD-10318,2025-06-23,Laptop,Electronics,3,900,CUST-1197,South America,Online,Credit Card,0.11,1950,2403.0,453.0
ORD-10319,2025-09-15,Headphones,Accessories,3,120,CUST-1967,South America,Online,Credit Card,0.13,180,313.2,133.2
ORD-10320,2025-10-11,Keyboard,Accessories,2,80,CUST-1014,Europe,Online,Credit Card,0.03,70,155.2,85.19999999999999
ORD-10321,2025-07-24,Smartwatch,Wearables,5,250,CUST-1477,Asia,Store,Credit Card,0.1,700,1125.0,425.0
ORD-10322,2025-11-09,Mouse,Accessories,3,50,CUST-1549,Europe,Store,Bank Transfer,0.16,60,126.0,66.0
ORD-10323,2025-08-30,Keyboard,Accessories,1,80,CUST-1996,Europe,Online,Cash,0.06,35,75.19999999999999,40.19999999999999
ORD-10324,2025-10-13,Mouse,Accessories,3,50,CUST-1253,Asia,Store,Cash,0.15,60,127.5,67.5
ORD-10325,2026-04-11,Phone,Electronics,4,700,CUST-1521,Europe,Store,Credit Card,0.11,2000,2492.0,492.0
ORD-10326,2026-03-10,Mouse,Accessories,5,50,CUST-1864,Europe,Store,Credit Card,0.18,100,205.00000000000003,105.00000000000003
ORD-10327,2026-02-28,Monitor,Electronics,5,300,CUST-1227,South America,Online,Cash,0.02,900,1470.0,570.0
ORD-10328,2025-08-21,Mouse,Accessories,5,50,CUST-1695,Europe,Store,Cash,0.03,100,242.5,142.5
ORD-10329,2026-05-09,Tablet,Electronics,5,450,CUST-1156,Asia,Store,Cash,0.11,1500,2002.5,502.5
ORD-10330,2026-01-23,Smartwatch,Wearables,4,250,CUST-1129,North America,Store,Credit Card,0.14,560,860.0,300.0
ORD-10331,2025-07-26,Mouse,Accessories,3,50,CUST-1754,North America,Store,Cash,0.13,60,130.5,70.5
ORD-10332,2026-06-05,Tablet,Electronics,4,450,CUST-1810,South America,Store,Credit Card,0.11,1200,1602.0,402.0
ORD-10333,2026-01-26,Laptop,Electronics,3,900,CUST-1010,Asia,Store,Credit Card,0.07,1950,2511.0,561.0
ORD-10334,2025-10-22,Headphones,Accessories,2,120,CUST-1133,South America,Online,Credit Card,0.07,120,223.2,103.19999999999999
ORD-10335,2025-11-26,Laptop,Electronics,2,900,CUST-1395,North America,Online,Bank Transfer,0.19,1300,1458.0,158.0
ORD-10336,2026-06-06,Laptop,Electronics,2,900,CUST-1957,North America,Store,Bank Transfer,0.12,1300,1584.0,284.0
ORD-10337,2025-12-06,Keyboard,Accessories,2,80,CUST-1622,South America,Online,Cash,0.12,70,140.8,70.80000000000001
ORD-10338,2026-01-31,Monitor,Electronics,4,300,CUST-1355,Europe,Store,Bank Transfer,0.12,720,1056.0,336.0
ORD-10339,2026-04-03,Tablet,Electronics,4,450,CUST-1804,North America,Store,Cash,0.16,1200,1512.0,312.0
ORD-10340,2025-08-12,Headphones,Accessories,2,120,CUST-1798,North America,Store,Cash,0.15,120,204.0,84.0
ORD-10341,2025-09-16,Headphones,Accessories,2,120,CUST-1050,South America,Online,Credit Card,0.01,120,237.6,117.6
ORD-10342,2026-05-25,Phone,Electronics,5,700,CUST-1296,Asia,Store,Cash,0.02,2500,3430.0,930.0
ORD-10343,2025-08-21,Monitor,Electronics,3,300,CUST-1813,South America,Store,Bank Transfer,0.09,540,819.0,279.0
ORD-10344,2026-02-15,Laptop,Electronics,5,900,CUST-1621,Asia,Store,Credit Card,0.2,3250,3600.0,350.0
ORD-10345,2026-05-11,Laptop,Electronics,4,900,CUST-1824,South America,Store,Cash,0.02,2600,3528.0,928.0
ORD-10346,2025-10-08,Phone,Electronics,1,700,CUST-1566,Asia,Online,Credit Card,0.17,500,581.0,81.0
ORD-10347,2025-07-22,Monitor,Electronics,3,300,CUST-1660,North America,Store,Bank Transfer,0.12,540,792.0,252.0
ORD-10348,2025-10-26,Mouse,Accessories,1,50,CUST-1201,South America,Store,Cash,0.15,20,42.5,22.5
ORD-10349,2026-05-08,Headphones,Accessories,4,120,CUST-1665,North America,Store,Cash,0.16,240,403.2,163.2
ORD-10350,2025-10-26,Keyboard,Accessories,1,80,CUST-1243,South America,Store,Credit Card,0.02,35,78.4,43.400000000000006
ORD-10351,2025-06-23,Mouse,Accessories,1,50,CUST-1805,Europe,Store,Bank Transfer,0.17,20,41.5,21.5
ORD-10352,2025-07-20,Mouse,Accessories,2,50,CUST-1474,North America,Online,Cash,0.09,40,91.0,51.0
ORD-10353,2025-12-23,Mouse,Accessories,2,50,CUST-1639,Europe,Online,Bank Transfer,0.18,40,82.0,42.0
ORD-10354,2026-03-03,Headphones,Accessories,3,120,CUST-1762,North America,Store,Credit Card,0.01,180,356.4,176.39999999999998
ORD-10355,2025-09-18,Laptop,Electronics,3,900,CUST-1024,North America,Online,Cash,0.05,1950,2565.0,615.0
ORD-10356,2025-12-17,Laptop,Electronics,4,900,CUST-1855,Europe,Online,Credit Card,0.08,2600,3312.0,712.0
ORD-10357,2026-05-27,Smartwatch,Wearables,1,250,CUST-1062,Asia,Online,Cash,0.07,140,232.49999999999997,92.49999999999997
ORD-10358,2025-10-18,Smartwatch,Wearables,3,250,CUST-1155,North America,Store,Bank Transfer,0.13,420,652.5,232.5
ORD-10359,2025-10-24,Smartwatch,Wearables,2,250,CUST-1966,North America,Store,Cash,0.13,280,435.0,155.0
ORD-10360,2025-06-13,Tablet,Electronics,1,450,CUST-1688,North America,Store,Cash,0.19,300,364.5,64.5
ORD-10361,2025-12-30,Mouse,Accessories,4,50,CUST-1475,Europe,Online,Bank Transfer,0.08,80,184.0,104.0
ORD-10362,2025-09-29,Keyboard,Accessories,5,80,CUST-1326,Europe,Store,Cash,0.04,175,384.0,209.0
ORD-10363,2025-09-08,Smartwatch,Wearables,1,250,CUST-1989,Asia,Store,Bank Transfer,0.06,140,235.0,95.0
ORD-10364,2025-12-07,Keyboard,Accessories,3,80,CUST-1722,North America,Online,Cash,0.04,105,230.39999999999998,125.39999999999998
ORD-10365,2026-03-22,Headphones,Accessories,5,120,CUST-1476,Europe,Online,Bank Transfer,0.12,300,528.0,228.0
ORD-10366,2026-02-11,Smartwatch,Wearables,3,250,CUST-1589,South America,Online,Bank Transfer,0.01,420,742.5,322.5
ORD-10367,2025-09-16,Headphones,Accessories,3,120,CUST-1193,South America,Online,Credit Card,0.09,180,327.6,147.60000000000002
ORD-10368,2026-03-21,Mouse,Accessories,4,50,CUST-1221,South America,Store,Credit Card,0.1,80,180.0,100.0
ORD-10369,2025-11-14,Headphones,Accessories,3,120,CUST-1896,Europe,Online,Cash,0.03,180,349.2,169.2
ORD-10370,2025-10-26,Monitor,Electronics,5,300,CUST-1642,South America,Store,Credit Card,0.02,900,1470.0,570.0
ORD-10371,2025-10-19,Tablet,Electronics,2,450,CUST-1877,Europe,Store,Credit Card,0.05,600,855.0,255.0
ORD-10372,2026-04-20,Smartwatch,Wearables,2,250,CUST-1086,Europe,Online,Bank Transfer,0.08,280,460.0,180.0
ORD-10373,2025-07-13,Headphones,Accessories,4,120,CUST-1390,Asia,Store,Bank Transfer,0.17,240,398.4,158.39999999999998
ORD-10374,2025-10-09,Phone,Electronics,5,700,CUST-1312,North America,Store,Cash,0.08,2500,3220.0,720.0
ORD-10375,2025-06-14,Smartwatch,Wearables,3,250,CUST-1442,North America,Store,Cash,0.05,420,712.5,292.5
ORD-10376,2025-07-18,Keyboard,Accessories,5,80,CUST-1760,Europe,Store,Credit Card,0.12,175,352.0,177.0
ORD-10377,2026-02-09,Mouse,Accessories,5,50,CUST-1608,Asia,Store,Bank Transfer,0.04,100,240.0,140.0
ORD-10378,2026-05-06,Monitor,Electronics,4,300,CUST-1417,Asia,Online,Bank Transfer,0.05,720,1140.0,420.0
ORD-10379,2025-08-24,Smartwatch,Wearables,3,250,CUST-1077,Asia,Online,Bank Transfer,0.05,420,712.5,292.5
ORD-10380,2025-11-07,Laptop,Electronics,3,900,CUST-1499,Europe,Online,Bank Transfer,0.19,1950,2187.0,237.0
ORD-10381,2025-08-05,Mouse,Accessories,5,50,CUST-1909,North America,Online,Cash,0.03,100,242.5,142.5
ORD-10382,2025-11-25,Smartwatch,Wearables,2,250,CUST-1774,Europe,Store,Cash,0.0,280,500.0,220.0
ORD-10383,2026-03-27,Mouse,Accessories,1,50,CUST-1146,Europe,Store,Credit Card,0.04,20,48.0,28.0
ORD-10384,2026-01-19,Phone,Electronics,5,700,CUST-1284,North America,Store,Credit Card,0.18,2500,2870.0,370.0
ORD-10385,2026-05-30,Tablet,Electronics,4,450,CUST-1896,North America,Store,Bank Transfer,0.14,1200,1548.0,348.0
ORD-10386,2025-11-22,Headphones,Accessories,5,120,CUST-1745,Asia,Online,Bank Transfer,0.07,300,558.0,258.0
ORD-10387,2026-01-05,Keyboard,Accessories,2,80,CUST-1118,Europe,Online,Credit Card,0.07,70,148.79999999999998,78.79999999999998
ORD-10388,2026-02-15,Smartwatch,Wearables,4,250,CUST-1804,North America,Online,Credit Card,0.17,560,830.0,270.0
ORD-10389,2026-01-31,Phone,Electronics,1,700,CUST-1939,Europe,Store,Bank Transfer,0.09,500,637.0,137.0
ORD-10390,2026-01-19,Headphones,Accessories,3,120,CUST-1853,Europe,Online,Cash,0.19,180,291.6,111.60000000000002
ORD-10391,2025-11-16,Smartwatch,Wearables,4,250,CUST-1713,North America,Store,Cash,0.03,560,970.0,410.0
ORD-10392,2025-12-09,Tablet,Electronics,3,450,CUST-1127,North America,Online,Cash,0.18,900,1107.0,207.0
ORD-10393,2025-08-30,Phone,Electronics,1,700,CUST-1208,South America,Online,Bank Transfer,0.1,500,630.0,130.0
ORD-10394,2025-11-16,Tablet,Electronics,1,450,CUST-1236,North America,Online,Bank Transfer,0.11,300,400.5,100.5
ORD-10395,2025-09-14,Smartwatch,Wearables,1,250,CUST-1757,North America,Online,Bank Transfer,0.05,140,237.5,97.5
ORD-10396,2025-10-11,Tablet,Electronics,3,450,CUST-1665,North America,Online,Cash,0.08,900,1242.0,342.0
ORD-10397,2026-04-30,Laptop,Electronics,2,900,CUST-1609,South America,Online,Cash,0.18,1300,1476.0,176.0
ORD-10398,2025-06-16,Headphones,Accessories,5,120,CUST-1145,Europe,Online,Cash,0.0,300,600.0,300.0
ORD-10399,2026-01-22,Phone,Electronics,5,700,CUST-1040,South America,Online,Cash,0.16,2500,2940.0,440.0
ORD-10400,2025-08-31,Keyboard,Accessories,2,80,CUST-1152,Asia,Store,Cash,0.11,70,142.4,72.4
ORD-10401,2025-12-11,Monitor,Electronics,2,300,CUST-1628,Asia,Store,Cash,0.14,360,516.0,156.0
ORD-10402,2025-08-29,Phone,Electronics,2,700,CUST-1026,Asia,Online,Credit Card,0.03,1000,1358.0,358.0
ORD-10403,2026-04-14,Phone,Electronics,1,700,CUST-1730,South America,Store,Bank Transfer,0.05,500,665.0,165.0
ORD-10404,2025-07-02,Mouse,Accessories,2,50,CUST-1820,South America,Store,Cash,0.12,40,88.0,48.0
ORD-10405,2025-06-16,Laptop,Electronics,2,900,CUST-1921,Asia,Store,Cash,0.18,1300,1476.0,176.0
ORD-10406,2026-06-11,Tablet,Electronics,5,450,CUST-1633,Asia,Online,Bank Transfer,0.08,1500,2070.0,570.0
ORD-10407,2026-01-04,Keyboard,Accessories,2,80,CUST-1362,Europe,Online,Bank Transfer,0.03,70,155.2,85.19999999999999
ORD-10408,2025-12-17,Monitor,Electronics,1,300,CUST-1291,North America,Store,Bank Transfer,0.02,180,294.0,114.0
ORD-10409,2025-07-29,Monitor,Electronics,3,300,CUST-1148,South America,Store,Cash,0.05,540,855.0,315.0
ORD-10410,2026-02-20,Headphones,Accessories,3,120,CUST-1511,North America,Store,Cash,0.06,180,338.4,158.39999999999998
ORD-10411,2026-05-25,Smartwatch,Wearables,4,250,CUST-1806,Europe,Online,Cash,0.14,560,860.0,300.0
ORD-10412,2026-01-14,Headphones,Accessories,3,120,CUST-1054,Europe,Store,Credit Card,0.19,180,291.6,111.60000000000002
ORD-10413,2025-12-11,Phone,Electronics,5,700,CUST-1761,Asia,Store,Bank Transfer,0.1,2500,3150.0,650.0
ORD-10414,2026-01-09,Laptop,Electronics,4,900,CUST-1466,North America,Online,Credit Card,0.11,2600,3204.0,604.0
ORD-10415,2025-07-20,Smartwatch,Wearables,3,250,CUST-1848,Europe,Store,Cash,0.17,420,622.5,202.5
ORD-10416,2026-05-30,Keyboard,Accessories,3,80,CUST-1481,Europe,Online,Credit Card,0.12,105,211.2,106.19999999999999
ORD-10417,2025-07-14,Smartwatch,Wearables,1,250,CUST-1500,Asia,Store,Credit Card,0.15,140,212.5,72.5
